"","X.1","X","text","scores"
"1873",1873,1873,"Demonetization
Time will tell whether its a big though not flawless kick to push the country out of its comfort zone
ShashiTharoor",0
"1874",1874,1874,"demonetization and IT raid drama 
CurrencyCrisis",0
"1875",1875,1875,"Demonetization
Time will tell whether its a big though not flawless kick to push the country out of its comfort zone
ShekharGupta",0
"1876",1876,1876,"Indian Bonds Buck Global Rout after Demonetization Best performing bond market amongcountries",0
"1877",1877,1877,"UUEUAUEUUUUUU ki hamari chahte poori Ho Oh jejusPlease be kind to us Let this facade of demonetization end soon",0
"1878",1878,1878,"And I thought at least something good will come out of this harebrained Demonetization exercise guess I was",0
"1879",1879,1879,"Demonetization Buying houses is going to become Cheaper some corrupt dont think its a good idea",0
"1880",1880,1880,"Demonetization Banks received Rs trillion worth deposits tillNov says RBI

currencyswitch",0
"1881",1881,1881,"I hv took part in the survey on PM App and shared my opinion on Demonetization You can also do it nowJust Do it",0
"1882",1882,1882,"Demonetization
Time will tell whether its a big though not flawless kick to push the country out of its comfort zone
GhoshAmitav",0
"1883",1883,1883,"How would demonetization impact Indian realestate Industry experts share their insights via RealtyEt",0
"1884",1884,1884,"Demonetization
Time will tell whether its a big though not flawless kick to push the country out of its comfort zone
NandanNilekani",0
"1885",1885,1885,"PM NarendraModi wants your views on demonetization via his app",0
"1886",1886,1886,"Withdraw cash upto Rsfrom BigBazaar Relief to people Demonetization",0
"1887",1887,1887,"This will win your heart Bank Staff Flower Demonetization",0
"1888",1888,1888,"csbhakuni SPREOfficial especially in the current situation of demonetization",0
"1889",1889,1889,"Arun Sathehas been wishywashy in his stance regarding DeMonetization Jumps from one point to the other swinging bet ext…",0
"1890",1890,1890,"savik ArvindKejriwal RohinisghET edUAUBDedUBU no sleep sonce black money got lost in DemonetizationBecame full blown nut case after BJP win",0
"1891",1891,1891,"If Tripurais bench mark Demonetization had positive impact BJP gainsvote CongresslosesOther seats…",0
"1892",1892,1892,"Delhiites least affected by demonetization amp long queues at ATMs They are doing online transactions with free wifi provided by Kejriwal",0
"1893",1893,1893,"Very well written by SwarajyaMag Those who oppose DeMonetization may be indirectly opposing the development of…",0
"1894",1894,1894,"CNNnews demonetization against black money not cash",0
"1895",1895,1895,"Courtesy TheekkathirDemonetization",0
"1896",1896,1896,"PMOIndia security at banks should be increased in millitant amp Naxal areas demonetization arunjaitley narendramodi",0
"1897",1897,1897,"APanagariya can u find out what jagdish bhagwati sir thinks abt demonetization",0
"1898",1898,1898,"Level of CM amp Dy CM of Delhi SAD
Modi India ModiFightsCorruption demonetization BlackMoney noteban…",0
"1899",1899,1899,"Why should suchbusiness be allowed to function at all on the Indian soil using the national resources of any kinddemonetization",0
"1900",1900,1900,"Waise why are BBCWorld and ndtv interviewing onlyCM that too not even of a full state on DeMonetization",0
"1901",1901,1901,"What is a business that is eludes taxes of the country as well as statutes amp social commitmentsdemonetization",0
"1902",1902,1902,"SriSri Ravi Shankar roots for demonetization hails PM Modi

CashCleanUp CashlessEconomy cash…",0
"1903",1903,1903,"madhukishwar Demonetization decision may benefit in the long run but without any doubt it has created inconvenience to common people",0
"1904",1904,1904,"Hi jacobinmag Please report on the massive Demonetization crisis that is happening in India Millions of Indians adversely affected",0
"1905",1905,1905,"On the demonetizationdoes one really have to think on which side to choose between Ratan Tata amp Arvind Kejriwal",0
"1906",1906,1906,"How media which is running on black money not reporting true facts Please RT to expose them 

demonetization",0
"1907",1907,1907,"Govt may withdraw service charge on card transactions 
DeMonetization",0
"1908",1908,1908,"TRUTH Modi BJP India malaya kingfisher IndiaFightsBlackMoney IndiaFirstModiFightsCorruption demonetization Black…",0
"1909",1909,1909,"These Kerala women are least bothered about demonetization Because they hardly ever seeandnotes …",0
"1910",1910,1910,"Demonetization effect 
As said earlierMass surrender of Naxals and Maoists are coming 
More to come
NoMoneyYaar ht…",0
"1911",1911,1911,"narendramodi Banks hv been given enough cash then why ATMs lacking Cash Sir do look into d matter demonetization",0
"1912",1912,1912,"DeMonetizationcrazytization of financial systemsdays to see theeffectsabhi tho side effects hi hainmodijipaisa dilado",0
"1913",1913,1913,"Many Hindus want war with Pakistanand just cannot handle issues related to Demonetization for evendaysTHINK",0
"1914",1914,1914,"Actually DeMonetization takes over as NoScam title from GujaratModel of Development Tea Selling becomes No",0
"1915",1915,1915,"Retweeted Dipankar deepanchor

Indias Modi Didnt Do His Homework",0
"1916",1916,1916,"If this doesnt invite the criticism for the government step then what will Demonetization was a risky Idea very poorly implemented",0
"1917",1917,1917,"Retweeted Dipankar deepanchor

Collateral damage of Demonetization",0
"1918",1918,1918,"Collateral damage of Demonetization",0
"1919",1919,1919,"DrShobha pmoindia Not affected individually but d brute show of money and its power has definitely come down in society Demonetization",0
"1920",1920,1920,"Many Hindus want war with Pakistanand just cannot handle issues related to Demonetization for evendaysTHINK",0
"1921",1921,1921,"Hi DilliDurAst Could you track Demonetization deaths after Friday Or Hopefully no one died after that If they have…",0
"1922",1922,1922,"Kejriwal shud go on hunger strike and test how many ppl support him on demonetization
Ppl know by now oppositionXposed",0
"1923",1923,1923,"Vidyut Sakinaka dad commits suicide after poisoning hisdaughters",0
"1924",1924,1924,"Good to see peace in Kashmir all credits goes to demonetization",0
"1925",1925,1925,"Demonetization Cash Crunch in Andaman Banks Causing Endless Troubles to Customers Banks Helpless",0
"1926",1926,1926,"Arun Sathehas been wishywashy in his stance regarding DeMonetization Jumps from one point to the other swing…",0
"1927",1927,1927,"Support from common mass of India to Demonetization",0
"1928",1928,1928,"narendramodi sir I believe in your plan for Demonetization but currency flow should be quick as ppl shouldnt lose faith in ur believe",0
"1929",1929,1929,"Put ur Hand on ur Gods book Gita or Quran Can you say now demonetization is not for ultimate benefit of INDIA …",0
"1930",1930,1930,"Actually DeMonetization takes over as NoScam title from GujaratModel of Development Tea Selling becomes No",0
"1931",1931,1931,"Demonetization
Time will tell whether its a big though not flawless kick to push the country out of its comfort zone
mrsfunnybones",0
"1932",1932,1932,"Demonetization
Time will tell whether its a big though not flawless kick to push the country out of its comfort zone
Chikisarkar",0
"1933",1933,1933,"Demonetization
Time will tell whether its a big though not flawless kick to push the country out of its comfort zone
DeShobhaa",0
"1934",1934,1934,"AQpk India PM Modi shoots pakistani foot Pakistan fake currency factory has been closed demonetization plan will increase India GDP",0
"1935",1935,1935,"Big BazaarBig QueuesBig time consumptionBig Mess Yeah Chutta toh bhi milega ya nahi 

bigbazaar demonetization",0
"1936",1936,1936,"Demonetization
Time will tell whether its a big though not flawless kick to push the country out of its comfort zone
dravirmani",0
"1937",1937,1937,"YearDemonetization Ordinance Excitement Panic amp Scramble For Exchange In Big Cities Case Against Delhi Mi…",0
"1938",1938,1938,"Demonetization
Time will tell whether its a big though not flawless kick to push the country out of its comfort zone
virsanghvi",0
"1939",1939,1939,"MVenkaiahNaidu People are by and largesupporting demonetizationbut r hugely upset with ATMs not dispensing cash fordays in a row",0
"1940",1940,1940,"rupasubramanya s scathing logical and articulate take down of Larry Summers blog post on DeMonetization",0
"1941",1941,1941,"Demonetization
Time will tell whether its a big though not flawless kick to push the country out of its comfort zone
PritishNandy",0
"1942",1942,1942,"Demonetization
Time will tell whether its a big though not flawless kick to push the country out of its comfort zone
AnupamPkher",0
"1943",1943,1943,"Dy CM msisodiadetaiend at Parliament Street Police station as they march to Parliament against Demonetizationhtt…",0
"1944",1944,1944,"NewsDog Analysis Demonetization EconomicsBehind 
Economics behind demonetization of Rsampnotes in India",0
"1945",1945,1945,"Lesser people on ATM queue I assume adequate money is now in the system Demonetization",0
"1946",1946,1946,"Demonetization
Time will tell whether its a big though not flawless kick to push the country out of its comfort zone
sagarikaghose",0
"1947",1947,1947,"Exactly PMSavedKashmirafter demonetization Pakistan sponsored stone palters disappeared from KashmirThanku pm naren…",0
"1948",1948,1948,"Its another day for you and me inparadise
Demonetization
CurrencyBan
AccheDin
 via ttindia",0
"1949",1949,1949,"Demonetization Paan shop owner gets fake Rsnote in Ahmedabad",0
"1950",1950,1950,"DO YOU SUPPORT DEMONETISATIONDEMONETIZATION MOVE BT PM NARENDRAMODIBLACKMONEY corruption",0
"1951",1951,1951,"Joined Kerala MPs protesting the exclusion of cooperative banks from demonetization arrangementsof rural savers…",0
"1952",1952,1952,"Lesser people on ATM queue I assume adequate money is now in the system Demonetization",0
"1953",1953,1953,"With all the focus on demonetization will govt make time to reach consensus and pass GST Read this thing I wro…",0
"1954",1954,1954,"TrueWhatsApp forwards on demonetization convinced many gullible there is no blunder andModi as messiah will do goo…",0
"1955",1955,1955,"Demonetization
Cant believe people openly supporting black money PM Modi 
Cant believe PM NarendraModi allowed …",0
"1956",1956,1956,"Cant help but notice results of bypolls being termed as referendum on demonetization Even BJP would oppose to this",0
"1957",1957,1957,"Patriotism is supporting your country all the time and your government when it deserves it
demonetization",0
"1958",1958,1958,"TRUTH Modi BJP India malaya kingfisher IndiaFightsBlackMoney IndiaFirstModiFightsCorruption…",0
"1959",1959,1959,"Live now on WION How is Indias demonetization working Plastic over Paper Join this exclusive coverage with anchalvohra…",0
"1960",1960,1960,"Hardship is General Category vs Reserved Category DonationManagement Quota vs Merit Why are people ignoring these facts Demonetization",0
"1961",1961,1961,"narendramodiDeMonetization request to waive off credit card service charges to encourage electronic payment paidservice charge now",0
"1962",1962,1962,"People with lots of BlackMoneyshouting more against demonetizationNarendraModi media is dividing people in poor and rich sad",0
"1963",1963,1963,"PM Narendra Modi seeks publics view on demonetization asks them to take part in the survey on Narendra Modi app",0
"1964",1964,1964,"What do u expect from RNTata to say against DeMonetization madam drtamilisaibjp",0
"1965",1965,1965,"Demonetization Its just the beginning says PM Modi as BJP MPs endorse his crusade",0
"1966",1966,1966,"VaibhavCFA History tells that demonetization failed every where globally Its like burning down your house to get rid…",0
"1967",1967,1967,"Rajharitas that wld also have been incomplete Thered be no disruption if Govt agreed debate on demonetization under…",0
"1968",1968,1968,"When the PMO acts like a PRO demonetization",0
"1969",1969,1969,"going by the tweets about narendramodis feedback request about demonetization one can expect Should there be elections intoo",0
"1970",1970,1970,"When Bank cannot serve their customers then how come private non banking concern can serve
Demonetization",0
"1971",1971,1971,"ModiJi dead tragically post over hyped Demonetization driveDo u feel the pain of these familiesThen apologize",0
"1972",1972,1972,"Krishnara BeingHumor sunetrac on th nov i had a seizure a few yards away frm ATM can i blame Demonetization",0
"1973",1973,1973,"Since Demonetization was announced i have been living like i used to when i was doing engineering
Havent taken any not…",0
"1974",1974,1974,"Voices from the ground in UPon demonetization Women complain yet support move in Jaunpur",0
"1975",1975,1975,"I had to share this edUAUBDedUBU
Just today had an animated debate with friends over economists opinion on demonetization",0
"1976",1976,1976,"Demonetization DeMonetisation RaGa withdrew Rs from ATM amp dead terrorists had Rs requiresNeera…",0
"1977",1977,1977,"SitaramYechury Continue with your rants against demonetization 
People of Bengal has answered you LOL Salaam",0
"1978",1978,1978,"ToonCheating hai ji
Modi BJP India ModiFightsCorruption demonetization BlackMoney noteban NoteBandi IndiaFightsCo…",0
"1979",1979,1979,"Demonetization
Cant believe people openly supporting black money PM Modi 
Cant believe PM NarendraModi allowedmassacre in days",0
"1980",1980,1980,"Farmers in Surat protesting against demonetization as cash crunch has almost crippled rural economy in south Guj",0
"1981",1981,1981,"Happy People mailtoday cartoon demonetization cashchaos",0
"1982",1982,1982,"Even the periods of liberals is happening due to demonetization",0
"1983",1983,1983,"Modis DeMonetization was actually a strategy to bring whole of India online ATMBanks DigitalIndia",0
"1984",1984,1984,"narendramodi We should have at leastminutes tohour session on news channels for what a CommonMan should do in this demonetization",0
"1985",1985,1985,"DeMonetisation DeMonetization RealityRIP to thepeople who died because of this step",0
"1986",1986,1986,"AAPVed narendramodi we elected utakng bld decisions in national intrst Biger cry against demonetization mean biger loss of blk money",0
"1987",1987,1987,"DeMonetization is a big time gamble which may result in a major economic slowdown apart from its immediate disruptive…",0
"1988",1988,1988,"Stopping supply of condoms will stop prostitution 
DeMonetization logic",0
"1989",1989,1989,"BigBazar MiniATM at allstores across India 
demonetization",0
"1990",1990,1990,"Do u support demonetization 
IndiraGandhi 
assam 
worldtoiletday 
ConfusedModiSarkar
oppositionXposed 
JioAtYo…",0
"1991",1991,1991,"Question in Narendra Modi App where PM is taking feedback if people support his DeMonetization strategy",0
"1992",1992,1992,"This despite the colossal clusterfuck due to BJPs unplanned Demonetization is something not even worth spitting on",0
"1993",1993,1993,"Strange that while everyone from the PM down is touting demonetizationand digitization my own digital experience is going…",0
"1994",1994,1994,"It has been a hot wintersession till now in both the houses of parliament over demonetization debate

Will PM…",0
"1995",1995,1995,"The classical example of Echo Chamber is this feedback which our honorable PM has asked for his demonetization",0
"1996",1996,1996,"BJP haa passed litmus test as it has performed well in Bypolls therby watering down the dreams of Khangress amp Aaptards Demonetization",0
"1997",1997,1997,"More questionsNo answers demonetization",0
"1998",1998,1998,"How startups amp SMEs are impacted by demonetization survey LocalCircles rsardana sangwansujata BabuBeg…",0
"1999",1999,1999,"csbhakuni SPREOfficial especially in the current situation of demonetization",0
"2000",2000,2000,"Its not important to download PayTm for everything haha you can transact specifically from the sites too Demonetization Gyaan",0
"2001",2001,2001,"DeMonetization effect Govt extends parking fee waiver at airports till Nov thedUAUBDedUBUDedUAUBDedUBUC",0
"2002",2002,2002,"NRIs can get all your banking and DeMonetization queries answered here",0
"2003",2003,2003,"Reqst you waive off creditampdebit card transction chrges ofRBI narendramodi PMOIndia arunjaitley demonetization BlackMoney India",0
"2004",2004,2004,"demonetization CITIBANK Sets new limits of inefficiency Handling onlycustomers per hour at the Nehru Pl branch",0
"2005",2005,2005,"Forrubbish WhatsApp messages and claiming that Modis demonetizationmove is being hailed by the entire world…",0
"2006",2006,2006,"ArvindKejriwal OfficeOfRG MamataOfficial ne pics of ur party workers helping poor n ordinary pple standing in long qsdemonetization",0
"2007",2007,2007,"ToonCheating hai ji
Modi BJP India ModiFightsCorruption demonetization BlackMoney noteban NoteBandi…",0
"2008",2008,2008,"Strange that while everyone from the PM down is touting demonetizationand digitization my own digital experience is going off the rails",0
"2009",2009,2009,"dy my classmate gave me change of old UB to UB notes Krare notesedUAUBDedUBU Wow khrch kr diyeAj se pkka dost wo…",0
"2010",2010,2010,"LonerTwiner",0
"2011",2011,2011,"",0
"2012",2012,2012,"Airtel DTH has changedevery channels number without enough prior noticeThis is more painful thandemonetization s side effects",0
"2013",2013,2013,"Narendra Modi may get casted in Rudaali Returns Demonetization",0
"2014",2014,2014,"Toon Cheating hai ji
Modi BJP India ModiFightsCorruption demonetization BlackMoney notebanLink",0
"2015",2015,2015,"Riding the Demonetization wave to growth hacking at the Paytm HQ",0
"2016",2016,2016,"RealHistoryPic Very sad people are getting beaten like cattle We are told that it is all for the good of the country demonetization",0
"2017",2017,2017,"Are the common people happy with demonetization

Subscribe",0
"2018",2018,2018,"Feeling the heat of demonetization but cant resist from Dance Classes no issueWe are here again to let you",0
"2019",2019,2019,"narendramodi edUAUBDedUBUF Im with you 
Demonetization was a good decision against Corruption but why it was not planned and executed properly",0
"2020",2020,2020,"India demonetization amp markets net foreign outflow B stocksbonds since NovNiftyMSCI IndiaEPS…",0
"2021",2021,2021,"One cartoon that explains everything that’s happening in DeMonetization… Missed Target Bad Execution Severe Coll…",0
"2022",2022,2022,"Demonetization of high value currency is just beginning of government’s deep and continuous struggle against black money PM Narendra Modi",0
"2023",2023,2023,"My st visit to ATM after DemonetizationNo at the ICICI ATM in BengalurIt had K notesDifficulty paying with K notevishu ogash",0
"2024",2024,2024,"PM Narendra Modi seeks publics view on demonetization asks them to take part in the survey on Narendra Modi",0
"2025",2025,2025,"Sikh Community Starts free Langar at Mangalore Railway Station to serve travelers affected by Demonetization Respect…",0
"2026",2026,2026,"Must read TL on DeMonetization Blows mediapimps",0
"2027",2027,2027,"prasannavishy RajeevSrinivasa Thanksgiving the moral heft to the narrativeSorely missing in much of the debates on demonetization",0
"2028",2028,2028,"irony so called guru sardesairajdeep is begging on street fr anti Demonetization commentswhle ArnabGoswami is enjoying reputation",0
"2029",2029,2029,"Politically bankrupt parties making troubled waterbut things will be settled in favour of PM DRIVE WITHINdaysdemonetization",0
"2030",2030,2030,"Thoughtful analysis on demonetization by bainjal

A must read article",0
"2031",2031,2031,"Indias Central Bank comes up with more rules on DemonetizationLatest on how much cash you get for marriages NoteBa…",0
"2032",2032,2032,"From Man Ki Baatto Jan Ki Baat on demonetization On ManKiBaat PM narendramodisupports JanKiBaat and asks f…",0
"2033",2033,2033,"absolutethinker SPREOfficial even I thought that builders always dealt in black money amp rates will go down soon bcoz of demonetization",0
"2034",2034,2034,"CNNnews Honble Minister SirUr kind information onlydays left of Demonetization bt aftershocks of Demonetization Sunami may tkeYr",0
"2035",2035,2035,"Entire Cyrus Mistry vs Ratan Tata saga is outshined by Demonetization",0
"2036",2036,2036,"What aboutwho died due to ur Mindless DemonetizationShameless Pigs concerned abt BJPalamgirizvi…",0
"2037",2037,2037,"Share ur view on DeMonetization",0
"2038",2038,2038,"minimathur How dare you question PM Modi and his policies on Demonetization You are AntiNational Go to Pakistan 
BhaktLogic Sarcasm",0
"2039",2039,2039,"Ramesh Nair COO Business amp International Dir JLL India speaks on demonetization amp realestate to NDTV Profit",0
"2040",2040,2040,"Forthcoming SRK film now to be called Ek thha Raees Demonetization",0
"2041",2041,2041,"Indian Opposition failed to understand narendramodi skills before attacking him on demonetization",0
"2042",2042,2042,"IndiaPolicy basically market needed Rsnotes
 Printing of Rsnotes could have been done before DemonetizationNo babu anticipated",0
"2043",2043,2043,"Even if yourewhite money amp even if youre unaffected this demonetization move has given a lot of folks a reason to pause amp think LT",0
"2044",2044,2044,"The biggest question on fb after demonetization is where did we first meet
edUAUBDedUBUedUAUBDedUBUedUAUBDedUBUedUAUBDedUBUedUAUBDedUBU",0
"2045",2045,2045,"Entire Cyrus Mistry vs Ratan Tata saga is outshined by Demonetization",0
"2046",2046,2046,"He is so cute But its his daddy who needs to answer why people must suffer due to his poorly planned and executed…",0
"2047",2047,2047,"Tune in to Prime time on ndtvindiaand see the beauty of planning before demonetization 
ArvindKejriwal ShirishKunder",0
"2048",2048,2048,"Demonetization Its just the beginning says PM Modi as BJP MPs endorse his crusade Worst is yet to come",0
"2049",2049,2049,"Only selling seeds on old notes will that help Farmers need fertilizers pesticides and fodder for cattle
Demonetization",0
"2050",2050,2050,"In fact ppl wantRailMinIndia to go cashless in a big way He sureshpprabhu shd support narendramodi Demonetization AbhishekMshra",0
"2051",2051,2051,"Aim of demonetization laudable but Govt has no road mapcreate institutional",0
"2052",2052,2052,"Ikk number da kamm karo
Raseed katt ke davo
No demonetizationwill affect you 
Satt vachan",0
"2053",2053,2053,"Blow to Modi bypolls election resultall seats won by Cogress amp AAP Modis demonetization failed BTW where is KhujliUUA…",0
"2054",2054,2054,"AbhishekMshra increasingly one gets the feeling that Govt isnt sure of public supportDemonetizationsureshpprabhu",0
"2055",2055,2055,"Blow to Modi bypolls election resultall seats won by Cogress amp AAP Modis demonetization failed BTW where is KhujliUUAUFUUUUCUU",0
"2056",2056,2056,"My Cartoon on long queues at banks due to demonetization",0
"2057",2057,2057,"Wish to convert black money into white despite demonetization Here areways 

Disclaimer Please do not",0
"2058",2058,2058,"If you cant manage it please quit Dont take nation for granted Demonetization Cashban UUBUFUUUUUAUUFUEUCUUUB…",0
"2059",2059,2059,"Chota kejriwal ArvindKejriwal edUAUBDedUBUedUAUBDedUBU no more captioning
Kanpur demonetization Demonetizationeffect",0
"2060",2060,2060,"Since Demonetization all nonveg orders are coming to home are by ZomatoIN some relief",0
"2061",2061,2061,"sardesairajdeep narendramodi Demonetization typical of Rajdeep working for which party putting words in poor mans mouth against Modi",0
"2062",2062,2062,"Even EC doesnt approve Govs methods
writes to FM not to use indelible ink in banks
demonetization 
noteban",0
"2063",2063,2063,"Proving again that DeMonetization has no adverse impact on Terrorism or Terror Funding as claimed by modi ji amp his Propaganda…",0
"2064",2064,2064,"Krishnara ShootinThoughts if only Govt had accompanied Demonetization with raids on Blackmoney media would have been forced to report it",0
"2065",2065,2065,"NewsX sushmitadevmp makes it very clear that except for inflated ego Oppstn doesnt have anything constructive wrt Demonetization",0
"2066",2066,2066,"So this DeMonetization has been so Tragic in Implementation that modi govt is Flouting RBI rules for Banking Licen…",0
"2067",2067,2067,"finally liningup at the ATM couldnthelpitdemonetizationnotcomplaining achedin round the corner",0
"2068",2068,2068,"demonetization is a disaster 
RahulGandhi OfficeOfRG digvijaya",0
"2069",2069,2069,"PM Narendra Modi took biggest economic decision without consultation Rahul Gandhi on notesban demonetization",0
"2070",2070,2070,"HimachalCongress to hold statewide protest against Demonetization decision taken in haste with",0
"2071",2071,2071,"One of the silver lining of Demonetization is waiving off the toll The toll plazas are a breeze Love it",0
"2072",2072,2072,"Smt nsitharaman to meet exporters on Mondayto discuss issues related to the impact of demonetizationDoCGoI",0
"2073",2073,2073,"This is like Blaming each other for Demonetization

 Kejriwal",0
"2074",2074,2074,"Ambit Capitals much touted prediction of a sharp drop in GDP growth due to demonetization is bunk as I explain",0
"2075",2075,2075,"Learn how retailers in India are fighting against Demonetization and starting their DigitalDukan",0
"2076",2076,2076,"Since Demonetization was announced i have been living like i used to when i was doing engineering
Havent taken any notes",0
"2077",2077,2077,"If Demonetization had happened in UPA Govt amp anything like this happened Sanghis would’ve Accused Congress of Fun…",0
"2078",2078,2078,"aamirkhans wife KiranRao REACTS to PM narendramodis demonetization move",0
"2079",2079,2079,"demonetization iamwithmodi
please participate and give your thumbs up
bhavnapb rahulroushan rishibagreeashokepand…",0
"2080",2080,2080,"narendramodi IndianExpress Also ppl actually facing problems are not literate to understand the functioning of apps demonetization",0
"2081",2081,2081,"ANInews Demonetization effect",0
"2082",2082,2082,"The Modi Government did not do any homework or ground work before its deMonetization declaration",0
"2083",2083,2083,"demonetization is worlds first proletariat revolution by a right wing political party",0
"2084",2084,2084,"Indias Central Bank comes up with more rules on DemonetizationLatest on how much cash you get for marriages…",0
"2085",2085,2085,"demonetization iamwithmodi
please participate and give your thumbs up
bhavnapb rahulroushan rishibagree…",0
"2086",2086,2086,"DemonetizationUB ke note Chang karne Wale Jo log bank line mei Lage hain unme se mostly black money walo ke rental admi hain",0
"2087",2087,2087,"First and foremost there should be a clear guideline and arrangements for people without bank accounts
demonetization…",0
"2088",2088,2088,"BookMyChotu lets you hire helpers for standing in ATM queues",0
"2089",2089,2089,"NDA Government after declaring its demonetization plan has not been able to devise any means to mitigate the suffering…",0
"2090",2090,2090,"More business for PayTM whose owners have clearly got friends in all the right places DeMonetisation…",0
"2091",2091,2091,"PM must take part in a debate on demonetization in Parliament His refusal to do so should be considered a contempt of this institution",0
"2092",2092,2092,"Thanks To Modi edUAUBDedUBUFedUAUBDedUBUF
Due Demonetization I could able to control my expenses and saved some amount of money from pastdays

Think positive",0
"2093",2093,2093,"Indian Banks New Name After the Demonetization Move edUAUBDedUBUCedUAUBDedUBU",0
"2094",2094,2094,"Effects of Demonetization",0
"2095",2095,2095,"aamirkhans wife KiranRao REACTS to PM narendramodis demonetization move",0
"2096",2096,2096,"Thoughtful piece on demonetization and Development by Announcement edUAUBDedUBUD",0
"2097",2097,2097,"Those who had ingenuity of beating Indias Tax System will they not find the ways to circumvent demonetization cashCrisis netascashin",0
"2098",2098,2098,"A new kind of polarisation is taking place It may reset political equations and the results may be surprising demonetization",0
"2099",2099,2099,"Everyone in india rn Demonetization",0
"2100",2100,2100,"See what Anna Hazare have to say about Demonetization and ArvindKejriwal

What do you think",0
"2101",2101,2101,"Retweeted Shashi Tharoor ShashiTharoor

Aim of demonetization laudable but Govt has no road mapcreate",0
"2102",2102,2102,"Retweeted Dr Shobha DrShobha

Demonetizationtaught me minimalism 

Less stuffMore happiness

Thank",0
"2103",2103,2103,"LeT terrorists caught with newrupee notes Is demonetization going in right direction netascashin cashCrisis",0
"2104",2104,2104,"Demonetization Its just the beginning says PM Modi as BJP MPs endorse his crusade Worst is yet to come",0
"2105",2105,2105,"narendramodi UCU

 ladies r managing demonetization perfectlyedUAUBDedUBUCedUAUBDedUBUD
SBI
PNB
AxisBank
ICICI
edUAUBDedUBUF
UUEUUUUUUEUUEUFUU
UCUFUEUEUUUUUDUUF…",0
"2106",2106,2106,"Balubal firstpost pics will make u feel popularity of PMModi Atleast WorkingClass will curse ur…",0
"2107",2107,2107,"Even in urban areas looking forward to sane prices for regular joes thanks to demonetization",0
"2108",2108,2108,"Retweeted Bahujan Samaj Party BspUp

Demonetization succinctly explained by Rebel Politik",0
"2109",2109,2109,"Posted today alumna Mitali Nikore discusses how negative of effects of demonetization on women can be mitigated",0
"2110",2110,2110,"Even the terrorist have got the newnotes now what again discontinuenotes demonetization",0
"2111",2111,2111,"That is not an ad they are congratuting Pm for demonetization",0
"2112",2112,2112,"Sr VP of All India Bank Offcrs Confed holds Urjit Patel morally responsible for the demonetization chaos and related deaths…",0
"2113",2113,2113,"Do check what I was saying demonetization ended fake currency and even ended violence in Kashmir valley 
edUAUBDedUBU",0
"2114",2114,2114,"DeMonetisation
Cong
TMC
Left
SP
RJD
AAP
JDU
BSP
 in a House ofmembers oppose demonetization…",0
"2115",2115,2115,"Now they all diverting our minds frm demonetization 

SalmanNizami tshamsi indscribe asadowaisi sabanaqvi",0
"2116",2116,2116,"Indians know who is corrupt Corruption to go nil with demonetization in india",0
"2117",2117,2117,"Retweeted Randeep S Surjewala rssurjewala

Critical question Was PayTM informed about Demonetization edict",0
"2118",2118,2118,"Indians know who is corrupt Corruption to go nil with demonetization in india",0
"2119",2119,2119,"AtulEkIndian every single economist not bought is against demonetization amp cashless economy yet these fools are treating him like kuber",0
"2120",2120,2120,"Actually u never voted for Modi DEMONETIZATION",0
"2121",2121,2121,"Basically evil Moodi made people comfortable standing in queues as a result of demonetization Same people stood in queues to…",0
"2122",2122,2122,"narendramodi Sir given first hand experience showing no impact on blackcash demand in property txns Expect action demonetization",0
"2123",2123,2123,"Most significant thing about demonetization is that Modi has not shied away from hurting his own vote banks",0
"2124",2124,2124,"Doesnt matterBJP lost BIG time Panvel agricultural body polls where they not even on the board Demonetization",0
"2125",2125,2125,"Opposition parties may well be the real targets of demonetization good stuf from Jean Dreze",0
"2126",2126,2126,"Basically evil Moodi made people comfortable standing in queues as a result of demonetization Same people stood in queues to vote BJP edUAUBDedUBUB",0
"2127",2127,2127,"LeT terrorists caught with newrupee notes Is demonetization going in right direction netascashin cashCrisis",0
"2128",2128,2128,"It is best time to upgrade you amp your business for future BlackMoney IndiaAgainstCorruption Demonetization NarendraModi",0
"2129",2129,2129,"narendramodi sir plz dont listen to opposition party We Indians are with you So plz dont rollbackdemonetization",0
"2130",2130,2130,"I can see this demonetization plan failing with new guidelines being thrown at us every other day Can you",0
"2131",2131,2131,"SriSriRaviShankar roots for demonetization hails PMModi",0
"2132",2132,2132,"Demonetization I just coming from Noida almost all ATM are running condition on road side upto Meerut",0
"2133",2133,2133,"Demonetization has already started acting as a catalyst for Digital revolution and with it the digital",0
"2134",2134,2134,"Retaining all seats of LS amp state in Bypolls by BJP has proved the peoples support on DeMonetization
No Support to Mamata amp KejriKaJuth",0
"2135",2135,2135,"DeMonetization sunetrac I sufferedsneezes while dustingmy old notes ofampkept for medical emergency …",0
"2136",2136,2136,"So a story that tells you the flipside of the digital revolution Paytm and Demonetization are busy celebrating My phone got stolen yday",0
"2137",2137,2137,"CPIM opposes Coop Banks in West Bengal but supports them in Kerala Y Pawar Uturned on Demonetization",0
"2138",2138,2138,"Demonetization wont bring lions share of d black money from big fishes who ownof our wealthamphold lacs of crs in…",0
"2139",2139,2139,"Demonetizationtaught me minimalism 

Less stuffMore happiness

Thank you Prime Minister PMOIndia 

Insights",0
"2140",2140,2140,"haha amazing message from SirPareshRawal ji on demonetization",0
